seq,arm,repeat,connect_ms,handshake_ms
16,deployed,4,11.5870,20.2140
16,deployed,4,11.0960,20.0770
16,deployed,4,11.2460,18.7300
16,deployed,4,11.0530,19.6060
16,deployed,4,10.6320,21.9270
16,deployed,4,10.6610,20.7650
16,deployed,4,11.6290,20.4900
16,deployed,4,11.5300,19.9780
16,deployed,4,10.9670,18.7750
16,deployed,4,11.5910,18.9900
16,deployed,4,11.3690,19.4080
16,deployed,4,11.0940,21.2670
16,deployed,4,11.4980,19.8320
16,deployed,4,11.7850,21.9040
16,deployed,4,10.9570,19.0190
16,deployed,4,11.9200,19.1140
16,deployed,4,11.8400,19.6740
16,deployed,4,10.9900,19.7710
16,deployed,4,11.8910,18.8510
16,deployed,4,11.2370,21.9990
16,deployed,4,11.5120,19.7920
16,deployed,4,11.4940,18.3020
16,deployed,4,11.4060,19.4540
16,deployed,4,11.6350,22.4550
16,deployed,4,11.2010,19.8120
16,deployed,4,11.4410,19.0080
16,deployed,4,11.4790,19.7270
16,deployed,4,10.7750,19.8300
16,deployed,4,12.0220,18.4170
16,deployed,4,10.9040,24.8770
16,deployed,4,11.5380,21.1560
16,deployed,4,11.1210,20.1930
17,classical,5,11.3230,14.4890
17,classical,5,11.0840,14.4500
17,classical,5,11.5160,14.0750
17,classical,5,11.0390,14.4150
17,classical,5,11.7390,14.2940
17,classical,5,11.6650,15.3720
17,classical,5,10.7370,14.5710
17,classical,5,11.6320,14.3440
17,classical,5,11.8770,15.3330
17,classical,5,11.6720,14.4420
17,classical,5,10.7810,18.2760
17,classical,5,11.2050,14.4050
17,classical,5,11.6030,14.7380
17,classical,5,11.8080,14.4000
17,classical,5,11.6330,15.0950
17,classical,5,11.7840,15.4860
17,classical,5,12.3960,15.2080
17,classical,5,11.3630,14.5370
17,classical,5,12.1650,14.5980
17,classical,5,11.3740,18.4010
17,classical,5,11.0980,14.3350
17,classical,5,10.4150,14.6290
17,classical,5,11.4340,14.4210
17,classical,5,10.3840,16.6170
17,classical,5,10.3180,14.6480
17,classical,5,11.0660,14.0930
17,classical,5,11.1580,14.3160
17,classical,5,11.2270,14.4850
17,classical,5,10.4250,14.4950
17,classical,5,10.8890,14.9010
17,classical,5,11.1640,14.5670
17,classical,5,10.8650,14.5010
17,classical,5,11.0370,14.3670
17,classical,5,10.6770,14.2220
17,classical,5,10.5490,14.5830
17,classical,5,10.8480,14.3950
17,classical,5,11.2200,14.6840
17,classical,5,11.3570,14.7010
17,classical,5,11.1360,14.3210
17,classical,5,10.6970,14.5550
17,classical,5,10.6920,14.5640
17,classical,5,11.7770,14.4410
17,classical,5,10.9780,14.7510
17,classical,5,10.6800,14.9280
17,classical,5,11.0800,14.1820
17,classical,5,12.4130,14.6150
17,classical,5,11.5500,15.2730
17,classical,5,11.1150,14.3790
17,classical,5,11.2230,15.3070
17,classical,5,11.4590,16.0700
17,classical,5,11.9040,14.2660
17,classical,5,12.0790,14.0250
17,classical,5,11.4730,13.9620
17,classical,5,10.8210,14.6250
17,classical,5,12.0250,15.0890
17,classical,5,11.5550,17.5420
17,classical,5,10.5040,16.7220
17,classical,5,11.6120,14.5480
17,classical,5,11.2990,13.9010
17,classical,5,11.3220,15.1730
17,classical,5,11.1710,14.8310
17,classical,5,12.3630,14.8790
17,classical,5,11.1510,14.1410
17,classical,5,11.5680,14.8940
17,classical,5,11.2390,14.1910
17,classical,5,10.9690,14.5750
17,classical,5,11.3010,14.6100
17,classical,5,14.2570,16.0820
17,classical,5,13.2740,15.0950
17,classical,5,11.3240,15.8490
17,classical,5,11.4820,14.4260
17,classical,5,11.9570,15.5580
17,classical,5,11.5090,15.3690
17,classical,5,11.0680,14.6130
17,classical,5,11.4960,14.6800
17,classical,5,11.1830,15.1440
17,classical,5,11.1410,14.4750
17,classical,5,12.3970,15.3910
17,classical,5,11.7870,14.3290
17,classical,5,11.4370,14.5060
17,classical,5,11.4920,14.5810
17,classical,5,11.4260,14.4310
17,classical,5,11.8760,15.4100
17,classical,5,11.1420,15.4230
17,classical,5,10.7810,14.7280
17,classical,5,11.5200,14.2140
17,classical,5,11.1190,14.0690
17,classical,5,11.2680,14.4350
17,classical,5,11.3270,14.4090
17,classical,5,10.9150,14.7200
17,classical,5,11.8060,14.4740
17,classical,5,11.7680,15.3550
17,classical,5,11.1810,15.4810
17,classical,5,11.0040,16.9680
17,classical,5,11.3760,15.5200
17,classical,5,11.2800,15.3390
17,classical,5,11.3840,13.9300
17,classical,5,11.9340,15.5720
17,classical,5,11.1580,15.0490
17,classical,5,11.6860,14.2360
18,hybrid,5,10.8420,17.7880
18,hybrid,5,10.9440,18.7250
18,hybrid,5,11.2730,18.9960
18,hybrid,5,10.8080,19.4060
18,hybrid,5,11.1840,18.0110
18,hybrid,5,11.7460,18.0900
18,hybrid,5,11.2130,18.8190
18,hybrid,5,11.5320,19.0650
18,hybrid,5,11.5540,21.8170
18,hybrid,5,10.8310,18.7770
18,hybrid,5,11.1530,18.9140
18,hybrid,5,11.1510,19.1730
18,hybrid,5,11.3790,21.2030
18,hybrid,5,11.0420,20.2330
18,hybrid,5,11.8350,20.3990
18,hybrid,5,11.9610,19.5780
18,hybrid,5,10.8970,18.9820
18,hybrid,5,11.2640,18.9080
18,hybrid,5,11.4240,23.5570
18,hybrid,5,11.6450,20.3710
18,hybrid,5,11.7590,18.3750
18,hybrid,5,10.4810,18.8810
18,hybrid,5,10.9770,125.9020
18,hybrid,5,11.8690,23.0100
18,hybrid,5,11.5530,21.4240
18,hybrid,5,11.2450,17.3890
18,hybrid,5,11.6900,19.4900
18,hybrid,5,11.6830,18.7680
18,hybrid,5,12.5970,19.0390
18,hybrid,5,11.0010,18.6890
18,hybrid,5,11.8250,19.6240
18,hybrid,5,11.7970,18.0100
18,hybrid,5,11.9320,20.0930
18,hybrid,5,12.3150,19.1360
18,hybrid,5,11.5210,19.2170
18,hybrid,5,11.6710,19.6390
18,hybrid,5,10.8660,21.2190
18,hybrid,5,10.7500,18.1910
18,hybrid,5,11.7290,19.2730
18,hybrid,5,11.4860,17.8500
18,hybrid,5,11.6980,19.0040
18,hybrid,5,11.3530,18.2670
18,hybrid,5,10.9110,18.4810
18,hybrid,5,12.3970,19.0370
18,hybrid,5,12.4610,18.0730
18,hybrid,5,11.3950,18.3670
18,hybrid,5,10.7010,20.6420
18,hybrid,5,11.2090,21.6730
18,hybrid,5,10.8530,19.8980
18,hybrid,5,11.6830,20.2120
18,hybrid,5,11.7320,19.6430
18,hybrid,5,11.1400,18.8480
18,hybrid,5,10.9290,18.7410
18,hybrid,5,12.1990,19.7480
18,hybrid,5,11.0010,20.6770
18,hybrid,5,11.8670,19.7960
18,hybrid,5,11.4070,17.8460
18,hybrid,5,10.5440,20.1440
18,hybrid,5,11.5890,18.9680
18,hybrid,5,11.1000,19.6770
18,hybrid,5,10.7800,19.7740
18,hybrid,5,10.8370,17.9820
18,hybrid,5,11.6040,18.9000
18,hybrid,5,10.8730,21.0570
18,hybrid,5,11.1250,18.5100
18,hybrid,5,11.4370,18.2550
18,hybrid,5,11.1330,18.8040
18,hybrid,5,11.5300,18.2220
18,hybrid,5,11.3820,19.1400
18,hybrid,5,11.8580,20.2970
18,hybrid,5,10.9130,18.2630
18,hybrid,5,11.1450,18.9430
18,hybrid,5,11.3680,19.1770
18,hybrid,5,10.9970,18.3600
18,hybrid,5,11.0730,19.2060
18,hybrid,5,10.7300,19.7450
18,hybrid,5,11.4930,18.3250
18,hybrid,5,10.9600,19.4010
18,hybrid,5,11.7630,18.9700
18,hybrid,5,11.1650,19.5210
18,hybrid,5,10.6930,18.8370
18,hybrid,5,11.3670,18.3730
18,hybrid,5,10.8560,19.3390
18,hybrid,5,11.4550,18.6260
18,hybrid,5,11.1570,19.7170
18,hybrid,5,11.2830,18.3910
18,hybrid,5,11.3180,20.4600
18,hybrid,5,10.9470,17.9560
18,hybrid,5,10.7310,21.3620
18,hybrid,5,11.6900,19.8260
18,hybrid,5,10.4240,19.1320
18,hybrid,5,10.9210,17.5880
18,hybrid,5,10.8560,132.9850
18,hybrid,5,12.2860,20.6790
18,hybrid,5,11.0210,20.6030
18,hybrid,5,11.1520,18.1080
18,hybrid,5,11.1810,18.9800
18,hybrid,5,11.3220,19.8970
18,hybrid,5,11.9690,18.7710
18,hybrid,5,11.4940,18.5370
19,pure,5,10.6710,18.5760
19,pure,5,11.0260,17.6300
19,pure,5,11.2010,21.1420
19,pure,5,11.5370,19.3040
19,pure,5,11.8160,18.6600
19,pure,5,11.9440,21.8750
19,pure,5,11.4050,19.4960
19,pure,5,11.3040,18.7350
19,pure,5,10.7580,18.7070
19,pure,5,11.0580,20.3850
19,pure,5,11.9260,19.5210
19,pure,5,11.1420,18.6180
19,pure,5,10.9810,20.3270
19,pure,5,11.7190,17.8130
19,pure,5,10.7050,18.5900
19,pure,5,11.3160,18.1340
19,pure,5,10.6040,17.9020
19,pure,5,11.0300,21.1410
19,pure,5,11.2920,19.4820
19,pure,5,11.4700,18.2920
19,pure,5,11.0960,18.9360
19,pure,5,11.3320,18.8460
19,pure,5,10.9410,19.7860
19,pure,5,10.8950,19.1650
19,pure,5,10.4760,19.5040
19,pure,5,11.4300,19.0440
19,pure,5,10.9010,20.2890
19,pure,5,12.3520,21.7990
19,pure,5,11.1950,18.0150
19,pure,5,10.9660,19.5680
19,pure,5,11.1400,20.7810
19,pure,5,10.8720,18.8590
19,pure,5,11.3350,19.0770
19,pure,5,10.9970,19.5910
19,pure,5,11.7060,20.8370
19,pure,5,11.4210,19.8110
19,pure,5,10.6040,18.7800
19,pure,5,11.1150,17.5830
19,pure,5,11.2560,18.1780
19,pure,5,10.8100,17.8520
19,pure,5,11.8720,18.2320
19,pure,5,10.7520,19.6390
19,pure,5,11.1220,19.9470
19,pure,5,83.2260,29.7980
19,pure,5,12.4330,25.4470
19,pure,5,11.9280,23.4540
19,pure,5,11.1150,19.4350
19,pure,5,10.6320,19.3740
19,pure,5,11.1450,17.9930
19,pure,5,11.2380,18.3190
19,pure,5,11.1050,19.0620
19,pure,5,11.1150,19.6770
19,pure,5,10.6970,19.2550
19,pure,5,12.2180,20.7490
19,pure,5,11.1360,20.1950
19,pure,5,11.9490,21.6790
19,pure,5,11.5380,19.2590
19,pure,5,11.0410,18.1530
19,pure,5,11.5810,19.3580
19,pure,5,11.6080,20.9050
19,pure,5,10.9940,18.1470
19,pure,5,11.1830,19.1630
19,pure,5,11.5500,20.5310
19,pure,5,11.1450,17.9330
19,pure,5,11.6970,19.6990
19,pure,5,11.2180,19.5020
19,pure,5,11.0530,18.8070
19,pure,5,11.6230,17.9090
19,pure,5,11.6790,18.1740
19,pure,5,10.6450,17.8780
19,pure,5,11.7880,20.3880
19,pure,5,10.7650,19.7320
19,pure,5,11.5740,18.4560
19,pure,5,11.4600,18.4900
19,pure,5,11.3700,19.0230
19,pure,5,10.9860,18.7220
19,pure,5,11.6610,20.2970
19,pure,5,11.0370,17.9080
19,pure,5,11.7490,19.7660
19,pure,5,11.1520,20.9970
19,pure,5,11.4620,18.9780
19,pure,5,11.7120,20.5370
19,pure,5,11.3240,18.7010
19,pure,5,11.6820,18.1760
19,pure,5,11.1620,18.5340
19,pure,5,11.7320,18.5260
19,pure,5,11.5750,20.0360
19,pure,5,10.7720,19.7680
19,pure,5,10.9690,19.1810
19,pure,5,11.2380,18.0380
19,pure,5,11.5330,18.7920
19,pure,5,11.0920,18.2180
19,pure,5,11.0260,20.7260
19,pure,5,11.1720,20.7670
19,pure,5,10.7150,19.8850
19,pure,5,11.2700,17.6650
19,pure,5,10.6610,21.2730
19,pure,5,11.0480,18.3440
19,pure,5,11.0230,17.6510
19,pure,5,11.4680,19.3570
20,deployed,5,11.0570,20.7150
20,deployed,5,11.6440,18.8280
20,deployed,5,11.5860,21.2540
20,deployed,5,10.8470,21.5900
20,deployed,5,11.8310,19.6980
20,deployed,5,11.2730,21.1110
20,deployed,5,10.6840,20.7780
20,deployed,5,11.1180,18.3650
20,deployed,5,10.9000,22.3020
20,deployed,5,10.6390,20.4460
20,deployed,5,11.0110,20.0700
20,deployed,5,12.4960,18.4980
20,deployed,5,11.3640,18.8540
20,deployed,5,10.9320,20.6540
20,deployed,5,10.8840,20.9700
20,deployed,5,11.0090,19.1370
20,deployed,5,11.2720,20.9200
20,deployed,5,10.2140,23.1240
20,deployed,5,10.4360,21.0320
20,deployed,5,11.1780,20.6280
20,deployed,5,11.3250,18.7640
20,deployed,5,10.5330,19.8840
20,deployed,5,10.0920,19.8530
20,deployed,5,11.0960,24.2670
20,deployed,5,10.4780,20.1570
20,deployed,5,10.5210,19.7490
20,deployed,5,11.1660,25.8350
20,deployed,5,11.1530,20.0190
20,deployed,5,10.5860,20.4210
20,deployed,5,10.7150,22.0270
20,deployed,5,11.1800,23.8790
20,deployed,5,10.4180,21.8210
20,deployed,5,12.3460,20.1290
20,deployed,5,10.7730,19.2670
20,deployed,5,10.8240,18.0340
20,deployed,5,11.0560,20.8020
20,deployed,5,10.4350,21.7940
20,deployed,5,11.1520,18.7400
20,deployed,5,10.5840,23.1790
20,deployed,5,10.9810,20.6910
20,deployed,5,11.1600,20.1220
20,deployed,5,10.8780,19.1710
20,deployed,5,11.1150,22.5650
20,deployed,5,11.6260,23.8830
20,deployed,5,11.4760,21.2160
20,deployed,5,11.4930,19.5240
20,deployed,5,11.2630,19.3320
20,deployed,5,11.6680,19.0890
20,deployed,5,11.8620,19.1530
20,deployed,5,11.6560,22.5300
20,deployed,5,12.0710,21.0230
20,deployed,5,11.3010,20.9020
20,deployed,5,11.2930,20.0260
20,deployed,5,11.3420,18.6460
20,deployed,5,65.7560,58.3520
20,deployed,5,11.2610,22.9320
20,deployed,5,12.4070,20.7510
20,deployed,5,10.6660,21.4500
20,deployed,5,11.4640,18.0480
20,deployed,5,11.9480,19.3860
20,deployed,5,11.4060,20.0970
20,deployed,5,11.2090,19.1320
20,deployed,5,12.2330,19.9850
20,deployed,5,11.4910,19.8890
20,deployed,5,11.8120,19.8140
20,deployed,5,11.4960,20.8370
20,deployed,5,11.4060,21.6500
20,deployed,5,11.5940,22.8830
20,deployed,5,11.4690,18.7800
20,deployed,5,10.7820,20.2320
20,deployed,5,10.4570,19.2930
20,deployed,5,11.6850,18.9920
20,deployed,5,10.6070,19.5170
20,deployed,5,11.1410,18.9160
20,deployed,5,11.8910,21.2460
20,deployed,5,11.1930,20.6560
20,deployed,5,13.6770,20.9000
20,deployed,5,11.2490,21.5420
20,deployed,5,10.9550,19.4000
20,deployed,5,11.6100,20.5860
20,deployed,5,11.1610,19.1960
20,deployed,5,11.9680,18.6950
20,deployed,5,11.3630,20.5170
20,deployed,5,11.3220,19.6770
20,deployed,5,11.2350,19.8700
20,deployed,5,11.8820,20.2940
20,deployed,5,11.4800,18.8040
20,deployed,5,10.8230,19.3560
20,deployed,5,11.8130,18.3010
20,deployed,5,11.3810,18.8080
20,deployed,5,10.9610,21.1470
20,deployed,5,11.5130,19.2130
20,deployed,5,11.3800,22.4630
20,deployed,5,11.3670,22.1110
20,deployed,5,11.4710,19.2470
20,deployed,5,11.1100,19.5540
20,deployed,5,10.8380,22.3540
20,deployed,5,10.9930,18.7350
20,deployed,5,11.7790,19.4350
20,deployed,5,10.9170,19.3630
